us	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90
2.0664	0.000302344	0.000234375	0.000303906	0.00016875	0.000120313	-0.00034375	-0.00217188	-0.0028125	-0.003625	-0.00265625	-0.003625	-0.00346875	-0.00129688	-0.00215625	0.000040625	0.000078125	0.000125
2.0668	0.000313281	0.00024375	0.000317969	0.0001875	0.000176563	-0.0004375	-0.002125	-0.004125	-0.0044375	-0.003375	-0.0043125	-0.00384375	-0.00175	-0.00214063	-0.000003125	0.000134375	-0.000028125
2.0672	0.000321094	0.000335938	0.000296094	0.000115625	0.00010625	-0.000679687	-0.0021875	-0.0048125	-0.00409375	-0.0025	-0.00375	-0.00284375	-0.00198438	-0.00110938	0	0.000109375	-0.000028125
2.0676	0.000279688	0.000333594	0.000324219	0.000164063	0.000090625	-0.000554688	-0.00179688	-0.003	-0.00309375	-0.00203125	-0.002875	-0.00290625	-0.00210938	-0.00175	0.000121875	0.000096875	0.000065625
2.068	0.000246094	0.0003125	0.000263281	0.000178125	0.000164063	-0.000570313	-0.001875	-0.00209375	-0.003625	-0.0028125	-0.00225	-0.0025	-0.00189063	-0.00304688	0.00015	0.000065625	-0.000078125
2.0684	0.000251563	0.000335156	0.000279688	0.000142188	0.000153125	-7.03125E-05	-0.00175	-0.0021875	-0.00340625	-0.00271875	-0.003	-0.00325	-0.00196875	-0.00221875	0.000075	0.000165625	0.0001
2.0688	0.000385156	0.000305469	0.000289063	0.000148438	0.000126562	-0.000328125	-0.0020625	-0.003625	-0.00309375	-0.00365625	-0.0035	-0.0035625	-0.00192188	-0.00204688	0.00004375	0.000128125	0.000103125
2.0692	0.000339844	0.000296094	0.000317187	0.0000875	0.000153125	-0.000640625	-0.00254688	-0.00328125	-0.0029375	-0.00334375	-0.0034375	-0.00321875	-0.00109375	-0.0018125	0.000025	0.00016875	-0.00010625
2.0696	0.000257031	0.000292188	0.000310156	0.00018125	0.000239063	-0.000570313	-0.002125	-0.00359375	-0.00475	-0.0019375	-0.00396875	-0.0041875	-0.00132813	-0.00184375	0.000025	0.00003125	-0.000190625
2.07	0.000290625	0.000251563	0.00031875	0.0001875	0.000223437	-0.000609375	-0.00215625	-0.003125	-0.004125	-0.00221875	-0.0040625	-0.0035	-0.00229688	-0.00153125	0.00019375	0.00006875	-0.0000125
2.0704	0.000296094	0.000285156	0.000340625	0.000101563	0.000103125	-0.000476562	-0.0015625	-0.003	-0.00259375	-0.00284375	-0.00459375	-0.00228125	-0.00173438	-0.00164063	0.000078125	0.000034375	0.0001875
2.0708	0.000364062	0.000278906	0.000282813	0.00009375	0.000140625	-0.000523438	-0.002	-0.00371875	-0.0025625	-0.00240625	-0.0041875	-0.00334375	-0.00189063	-0.00192188	0.000021875	0.000096875	-0.000028125
2.0712	0.000325	0.0002625	0.000285156	0.00015625	0.000170313	-0.00046875	-0.001875	-0.00384375	-0.00334375	-0.0035	-0.00459375	-0.0048125	-0.00115625	-0.0021875	0.0000625	0.000015625	0.00004375
2.0716	0.000317969	0.00026875	0.000323438	0.00016875	0.000189062	-0.0005	-0.00189063	-0.00296875	-0.00321875	-0.00309375	-0.002375	-0.00359375	-0.00134375	-0.00240625	0.0000625	0.000059375	0.00005625
2.072	0.000321875	0.000292969	0.00026875	0.00021875	0.000198438	-0.000539063	-0.002	-0.00321875	-0.00340625	-0.0031875	-0.003	-0.0025	-0.00117188	-0.00167188	0.00010625	0.000040625	0.000021875
2.0724	0.00026875	0.000271094	0.00028125	0.000245313	0.000189062	-0.000976562	-0.00196875	-0.00340625	-0.0024375	-0.0034375	-0.0035	-0.00240625	-0.0019375	-0.002	0.00008125	0.00001875	-0.000078125
2.0728	0.000333594	0.000280469	0.000314063	0.0002375	0.000195313	-0.000601563	-0.001875	-0.00325	-0.003	-0.00275	-0.00434375	-0.00534375	-0.00173438	-0.00175	0.0000625	0.000090625	-0.000009375
2.0732	0.000330469	0.000266406	0.0002875	0.00016875	0.000125	-0.000507813	-0.00171875	-0.0030625	-0.00425	-0.00425	-0.0035	-0.004	-0.00175	-0.00134375	-0.00003125	0.000121875	-0.00004375
2.0736	0.000302344	0.000239844	0.000297656	0.0001	0.000128125	-0.00040625	-0.00242188	-0.0033125	-0.0048125	-0.00315625	-0.0029375	-0.00415625	-0.0015	-0.00129688	0.000034375	0.000071875	0.000084375
2.074	0.000280469	0.000307031	0.000363281	0.00015625	0.000201563	-0.000523438	-0.00214063	-0.0041875	-0.00621875	-0.0031875	-0.00328125	-0.00271875	-0.00221875	-0.00146875	0.000075	0.000040625	0.00013125
2.0744	0.00033125	0.000339844	0.000295313	0.000201563	0.000125	-0.000570313	-0.00253125	-0.00415625	-0.00271875	-0.00203125	-0.00478125	-0.00384375	-0.00164063	-0.00185937	-0.000003125	0.0000125	-0.000046875
2.0748	0.000307813	0.000322656	0.000247656	0.000148438	0.000153125	-0.000804688	-0.00251563	-0.0021875	-0.00325	-0.0035625	-0.004875	-0.0033125	-0.001375	-0.00223438	0.00006875	0.000115625	-0.000028125
2.0752	0.000269531	0.000259375	0.000264063	0.000171875	9.84375E-05	-0.000476562	-0.00140625	-0.00428125	-0.00321875	-0.00278125	-0.0035625	-0.00328125	-0.00259375	-0.0018125	0.000071875	0.00005	-0.000125
2.0756	0.000304688	0.000266406	0.000277344	0.000207813	0.000171875	-0.000257813	-0.00157813	-0.00365625	-0.00225	-0.00203125	-0.0043125	-0.0045	-0.00278125	-0.00173438	-0.0000625	0.000021875	-0.00003125
2.076	0.000305469	0.00025	0.000332812	0.000123438	0.000235938	0.000109375	-0.00225	-0.0021875	-0.00346875	-0.00253125	-0.00471875	-0.0039375	-0.00232813	-0.0024375	0.0001	0.000040625	-0.00000625
