us	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90
2.0664	0.0003675	0.000394063	0.000366406	0.000326563	0.000349531	0.000366094	0.000391406	0.00038125	0.000396563	0.000159375	0.000178125	0.000185938	0.000443438	0.000382969	0.000365	0.000354687	0.000402969
2.0668	0.000383125	0.000420938	0.000419531	0.000294531	0.000361563	0.000367188	0.00038125	0.000401719	0.000389531	0.0001375	0.000192187	0.000190625	0.000401875	0.000355	0.000367969	0.000358594	0.000405469
2.0672	0.000368125	0.000428125	0.000378906	0.000275	0.0003775	0.000392969	0.000392031	0.000396094	0.000390469	0.00010625	0.000126562	0.000195313	0.00037125	0.000368906	0.000374531	0.000369531	0.000395313
2.0676	0.00038	0.000389063	0.000310156	0.000271875	0.000375625	0.000379531	0.000399219	0.000379219	0.000392812	0.000053125	8.59375E-05	0.000159375	0.000357813	0.000370625	0.000367344	0.000368438	0.000389531
2.068	0.000389375	0.000385	0.000234375	0.000271094	0.000380625	0.000376563	0.000396406	0.000392969	0.000383281	0.000128125	0.00015625	0.0001	0.000386563	0.000369844	0.000369063	0.000352188	0.000406875
2.0684	0.000390313	0.000400625	0.000245313	0.0003125	0.000380781	0.000366094	0.000381094	0.000394063	0.00039875	0.000159375	0.000115625	0.00014375	0.000379687	0.000383281	0.000377656	0.000345781	0.000408125
2.0688	0.000406875	0.00040375	0.000219531	0.000308594	0.000367813	0.000360156	0.000376719	0.000388594	0.000399531	0.000154688	0.000153125	0.000175	0.00036625	0.000379375	0.000380156	0.000356563	0.000394219
2.0692	0.000413438	0.000393438	0.000255469	0.000313281	0.000374688	0.000375625	0.000369063	0.000364375	0.000397344	0.00025625	0.000159375	0.000103125	0.000349688	0.00038875	0.000368594	0.000364375	0.000388281
2.0696	0.000397813	0.000370312	0.000310156	0.000305469	0.000375781	0.000372813	0.000362813	0.000365313	0.000384844	0.000128125	0.000096875	0.000167188	0.000369375	0.000369688	0.000371562	0.000355469	0.000385469
2.07	0.00040125	0.00037	0.000304688	0.000307031	0.000379844	0.00036625	0.000363281	0.000385937	0.000377031	0.000123438	0.000115625	0.0001875	0.000375313	0.000369844	0.000375156	0.000361406	0.0003825
2.0704	0.0004025	0.000375938	0.000294531	0.000347656	0.000376094	0.000359219	0.000374688	0.000405938	0.000392188	0.000195313	0.000148438	0.00019375	0.000367813	0.000352969	0.000372969	0.000373281	0.000379063
2.0708	0.000403438	0.000373125	0.000296094	0.000320313	0.000372031	0.000360625	0.00037875	0.00041125	0.000395313	0.000201563	0.000145313	0.000134375	0.000405	0.000366719	0.000359063	0.000369219	0.000364375
2.0712	0.000395625	0.000376563	0.000240625	0.000286719	0.000374219	0.000375781	0.000390781	0.000394063	0.000399063	0.00015625	0.000148438	0.000165625	0.000413438	0.00037875	0.000357344	0.000378906	0.000377969
2.0716	0.000404375	0.000390313	0.00024375	0.000292969	0.000371562	0.000379063	0.000385	0.000372344	0.000392969	0.000132813	8.90625E-05	0.000178125	0.000425	0.000365781	0.000363438	0.000367031	0.000398281
2.072	0.000390938	0.000379375	0.000249219	0.000270312	0.000360938	0.000382344	0.000377031	0.000405	0.000396094	0.000117188	0.000107813	0.000145313	0.000395312	0.000380938	0.000368125	0.000379219	0.000417969
2.0724	0.000401875	0.00038125	0.000260156	0.000346094	0.000370625	0.000372344	0.000394844	0.000437031	0.000395469	0.000109375	0.00015	0.000109375	0.000375938	0.000388438	0.000364063	0.00038125	0.000398125
2.0728	0.000375938	0.000402813	0.000254687	0.000282813	0.000375625	0.000348906	0.000408594	0.000426875	0.000388594	0.00015	0.000104688	0.000198438	0.000386563	0.000371406	0.000362344	0.000364219	0.000400781
2.0732	0.00040875	0.000386563	0.000233594	0.000278906	0.000370469	0.000355	0.000402188	0.000418906	0.000406406	0.000160937	0.000128125	0.000207813	0.00036125	0.000370938	0.000378438	0.0003725	0.000408125
2.0736	0.0004275	0.000365937	0.000249219	0.000297656	0.000369219	0.00036375	0.000402812	0.000417031	0.000389531	0.00015	0.000178125	0.000192187	0.000354375	0.000375937	0.000378906	0.000381562	0.000403125
2.074	0.000434375	0.000378438	0.000265625	0.000271094	0.00037625	0.000368594	0.000389531	0.000417344	0.000367969	0.00005625	0.000148438	0.000217188	0.000360625	0.000378438	0.000372031	0.000384063	0.000393594
2.0744	0.000404062	0.000395938	0.000235938	0.0003	0.000374844	0.000371406	0.000394063	0.000417813	0.00037375	0.000195313	0.000103125	0.000153125	0.000372812	0.00038875	0.000374219	0.000418125	0.000365781
2.0748	0.000414688	0.000385313	0.000229688	0.000375	0.000370938	0.000374375	0.000383594	0.000417188	0.000370469	0.000139063	0.000121875	0.000167188	0.000338125	0.000394375	0.000373906	0.000419844	0.000371875
2.0752	0.000426562	0.000382813	0.000267188	0.000517188	0.000380313	0.000369844	0.000395156	0.000430469	0.000389063	0.000117188	0.000160937	0.000201563	0.000349688	0.000373438	0.000360312	0.000414062	0.000390781
2.0756	0.000414688	0.000393438	0.000282813	0.000517969	0.000388906	0.0003775	0.000393125	0.000414844	0.000410781	0.000179688	0.000196875	0.000234375	0.000365	0.000397344	0.000378438	0.000411563	0.000400625
2.076	0.000377187	0.000401875	0.000215625	0.000420313	0.000375469	0.00036375	0.000384063	0.000393438	0.00041625	0.000217188	0.000126562	0.000125	0.00039375	0.000374844	0.0003725	0.000418281	0.000395
2.0764	0.000406875	0.000399063	0.000269531	0.000355469	0.000374688	0.000358594	0.000386406	0.000383594	0.000406563	8.90625E-05	0.000159375	0.0000625	0.00044	0.000378125	0.000357813	0.000408906	0.000378281
2.0768	0.000411875	0.000430937	0.000217188	0.000332031	0.000386875	0.000355781	0.000392188	0.000373281	0.000409844	0.000157812	2.03125E-05	0.00015625	0.000498125	0.000372813	0.000361719	0.00042375	0.000393906
2.0772	0.000376563	0.00042	0.000213281	0.000284375	0.000373281	0.000364844	0.000387813	0.000376094	0.000407344	0.00018125	7.34375E-05	0.000173438	0.000468125	0.000374375	0.000360469	0.000416875	0.000396563
2.0776	0.000378438	0.0004025	0.000232813	0.000278125	0.000372813	0.000365937	0.000389688	0.000394844	0.000397187	0.000134375	0.00011875	0.00014375	0.000387813	0.000392969	0.00036875	0.000411563	0.000392656
2.078	0.000388125	0.000413438	0.000271094	0.000311719	0.000371719	0.000362813	0.000385313	0.000388594	0.000383438	0.00016875	0.000139063	0.000171875	0.000370312	0.00037875	0.000362188	0.000391406	0.000381719
2.0784	0.000385	0.000405	0.000282031	0.000325781	0.00036625	0.000362969	0.000378906	0.000378281	0.000379688	0.000176563	0.000135938	0.000153125	0.00035625	0.00040875	0.000354375	0.000380156	0.000377656
2.0788	0.000392188	0.000384375	0.000264063	0.000323438	0.000364687	0.0003675	0.000378594	0.000369688	0.000379531	8.59375E-05	0.0001	0.000157812	0.000356875	0.000428437	0.00035875	0.000382344	0.00038625
2.0792	0.000387813	0.000405938	0.000245313	0.000292188	0.000372344	0.000375	0.000394688	0.000370781	0.000392344	0.000170313	0.000134375	0.000195313	0.000355938	0.000411875	0.000362969	0.000392969	0.000394063
