us	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90
2.0664	0.0003675	0.000394063	0.000366406	0.000326563	0.000349531	0.000003125	-0.00110938	-0.00334375	-0.00859375	-0.00609375	-0.00992188	-0.0078125	-0.0028125	-0.000625	-0.00000625	0.000021875	0.000114063
2.0668	0.000383125	0.000420938	0.000419531	0.000294531	0.000361563	0.000075	-0.00159375	-0.00284375	-0.00835937	-0.00554688	-0.00765625	-0.0103906	-0.0040625	-0.00059375	-0.000059375	0.000128125	0.00011875
2.0672	0.000368125	0.000428125	0.000378906	0.000275	0.0003775	0.00001875	-0.0014375	-0.00234375	-0.00710937	-0.00679688	-0.00890625	-0.0102344	-0.00534375	-0.000390625	-0.000065625	0.000192187	0.000114063
2.0676	0.00038	0.000389063	0.000310156	0.000271875	0.000375625	0.00005	-0.002125	-0.00309375	-0.00679688	-0.00820313	-0.00585938	-0.0105469	-0.00434375	-0.00100781	0.00000625	0.000160937	0.0002
2.068	0.000389375	0.000385	0.000234375	0.000271094	0.000380625	0.000015625	-0.00179688	-0.00265625	-0.00804688	-0.00539062	-0.00460938	-0.00890625	-0.0036875	-0.000882813	0.000034375	0.000128125	0.000201563
2.0684	0.000390313	0.000400625	0.000245313	0.0003125	0.000380781	-0.000003125	-0.00140625	-0.0024375	-0.00703125	-0.00765625	-0.00859375	-0.00820313	-0.00359375	-0.000515625	0.000025	0.000153125	0.000157812
2.0688	0.000406875	0.00040375	0.000219531	0.000308594	0.000367813	0.000003125	-0.00170313	-0.00321875	-0.00882812	-0.01	-0.009375	-0.0078125	-0.00409375	-0.0004375	-0.000003125	0.000184375	0.000215625
2.0692	0.000413438	0.000393438	0.000255469	0.000313281	0.000374688	-0.00003125	-0.0020625	-0.00340625	-0.00953125	-0.00914063	-0.00992188	-0.0108594	-0.0040625	-0.000507813	0.00005625	0.000103125	0.00023125
2.0696	0.000397813	0.000370312	0.000310156	0.000305469	0.000375781	0.000046875	-0.00121875	-0.00328125	-0.0116406	-0.00765625	-0.0119531	-0.01125	-0.003	-0.0005	0.0000125	8.90625E-05	0.000210938
2.07	0.00040125	0.00037	0.000304688	0.000307031	0.000379844	0	-0.00201563	-0.00221875	-0.00679688	-0.00617188	-0.00796875	-0.0096875	-0.004	-0.0006875	0.0001	0.000120313	0.000142188
2.0704	0.0004025	0.000375938	0.000294531	0.000347656	0.000376094	-0.000059375	-0.00198438	-0.0035625	-0.00554688	-0.0065625	-0.0059375	-0.0107812	-0.004375	-0.000257813	0.000028125	0.000175	0.0001625
2.0708	0.000403438	0.000373125	0.000296094	0.000320313	0.000372031	-0.000053125	-0.001875	-0.0029375	-0.00796875	-0.00921875	-0.00835937	-0.00992188	-0.00409375	-0.000304688	-0.000065625	0.000126562	0.000179688
2.0712	0.000395625	0.000376563	0.000240625	0.000286719	0.000374219	0.0000125	-0.000578125	-0.001625	-0.010625	-0.00945313	-0.00609375	-0.00882812	-0.00384375	-0.000601563	-0.0000125	0.000148438	0.000173438
2.0716	0.000404375	0.000390313	0.00024375	0.000292969	0.000371562	0.000003125	-0.00140625	-0.00325	-0.00734375	-0.00804688	-0.00835937	-0.00765625	-0.0035625	-0.000507813	0.000003125	0.000176563	0.000134375
